time_s	time_after_contact_ms	ring_center_lab_m	all_water_top_m	coherent_top_m	coherent_top_radius_m	central_coherent_top_m	detached_water_top_m	water_samples	coherent_samples	detached_samples
0.234	87.6666667	-0.154400672079	0.00759932792089	0.00759932792089	0	0.00759932792089	nan	54952	54952	0
0.235	88.6666667	-0.15654536923	0.00745463076968	0.00745463076968	0	0.00745463076968	nan	55216	55216	0
0.236	89.6666667	-0.158697486936	0.0073025130637	0.0073025130637	0	0.0073025130637	nan	55529	55529	0
0.237	90.6666667	-0.16085702448	0.00814297552023	0.00814297552023	0	0.00814297552023	nan	55776	55776	0
0.238	91.6666667	-0.163023985743	0.00797601425689	0.00797601425689	0	0.00797601425689	nan	56027	56027	0
0.239	92.6666667	-0.165198389569	0.00780161043118	0.00780161043118	0	0.00780161043118	nan	56274	56274	0
0.24	93.6666667	-0.167380245697	0.00761975430326	0.00761975430326	0	0.00761975430326	nan	56528	56528	0
0.241	94.6666667	-0.16956955746	0.00843044253973	0.00843044253973	0	0.00843044253973	nan	56800	56800	0
0.242	95.6666667	-0.171766325281	0.00823367471883	0.00823367471883	0	0.00823367471883	nan	57106	57106	0
0.243	96.6666667	-0.173970548772	0.00802945122752	0.00802945122752	0	0.00802945122752	nan	57359	57359	0
0.244	97.6666667	-0.176182250785	0.0078177492146	0.0078177492146	0	0.0078177492146	nan	57609	57609	0
0.245	98.6666667	-0.178401447769	0.00759855223088	0.00759855223088	0	0.00759855223088	nan	57880	57880	0
0.246	99.6666667	-0.180628136257	0.00837186374299	0.00837186374299	0	0.00837186374299	nan	58193	58193	0
0.247	100.666667	-0.182862311395	0.00813768860455	0.00813768860455	0	0.00813768860455	nan	58445	58445	0
0.248	101.666667	-0.185103969003	0.00789603099679	0.00789603099679	0	0.00789603099679	nan	58697	58697	0
0.249	102.666667	-0.187353105617	0.00764689438266	0.00764689438266	0	0.00764689438266	nan	58953	58953	0
0.25	103.666667	-0.189609718465	0.00839028153495	0.00839028153495	0	0.00839028153495	nan	59288	59288	0
0.251	104.666667	-0.191873804628	0.00812519537179	0.00812519537179	0	0.00812519537179	nan	59543	59543	0
0.252	105.666667	-0.194145360993	0.00785363900743	0.00785363900743	0	0.00785363900743	nan	59794	59794	0
0.253	106.666667	-0.196424384091	0.00857461590869	0.00857461590869	0	0.00857461590869	nan	60056	60056	0
0.254	107.666667	-0.198710870252	0.00828812974835	0.00828812974835	0	0.00828812974835	nan	60379	60379	0
0.255	108.666667	-0.201004815837	0.00799418416339	0.00799418416339	0	0.00799418416339	nan	60628	60628	0
0.256	109.666667	-0.203306217297	0.00769278270267	0.00769278270267	0	0.00769278270267	nan	60896	60896	0
0.257	110.666667	-0.205615071148	0.00838392885164	0.00838392885164	0	0.00838392885164	nan	61226	61226	0
0.258	111.666667	-0.207931373491	0.0080676265095	0.0080676265095	0	0.0080676265095	nan	61479	61479	0
0.259	112.666667	-0.210255116031	0.00774388396878	0.00774388396878	0	0.00774388396878	nan	61739	61739	0
0.26	113.666667	-0.212586289292	0.00841271070791	0.00841271070791	0	0.00841271070791	nan	62013	62013	0
0.261	114.666667	-0.214924887389	0.00807411261086	0.00807411261086	0	0.00807411261086	nan	62319	62319	0
0.262	115.666667	-0.217270907966	0.00772809203383	0.00772809203383	0	0.00772809203383	nan	62586	62586	0
0.263	116.666667	-0.219624349564	0.0083746504363	0.0083746504363	0	0.0083746504363	nan	62916	62916	0
0.264	117.666667	-0.221985210959	0.00801378904086	0.00801378904086	0	0.00801378904086	nan	63177	63177	0
0.265	118.666667	-0.224353491164	0.00764550883573	0.00764550883573	0	0.00764550883573	nan	63441	63441	0
0.266	119.666667	-0.226729189136	0.00826981086419	0.00826981086419	0	0.00826981086419	nan	63764	63764	0
0.267	120.666667	-0.22911230421	0.00788669578957	0.00788669578957	0	0.00788669578957	nan	64021	64021	0
0.268	121.666667	-0.231502835466	0.00749616453449	0.00749616453449	0	0.00749616453449	nan	64296	64296	0
0.269	122.666667	-0.233900782071	0.00809821792913	0.00809821792913	0	0.00809821792913	nan	64620	64620	0
0.27	123.666667	-0.236306143193	0.00769285680679	0.00769285680679	0	0.00769285680679	nan	64891	64891	0
0.271	124.666667	-0.23871891798	0.00828008202008	0.00828008202008	0	0.00828008202008	nan	65218	65218	0
0.272	125.666667	-0.241139105447	0.00785989455334	0.00785989455334	0	0.00785989455334	nan	65473	65473	0
0.273	126.666667	-0.243566704476	0.00843229552438	0.00843229552438	0	0.00843229552438	nan	65754	65754	0
0.274	127.666667	-0.246001714177	0.00799728582321	0.00799728582321	0	0.00799728582321	nan	66073	66073	0
0.275	128.666667	-0.248444134182	0.00755486581798	0.00755486581798	0	0.00755486581798	nan	66353	66353	0
0.276	129.666667	-0.250893962656	0.00810503734407	0.00810503734407	0	0.00810503734407	nan	66676	66676	0
0.277	130.666667	-0.253351198045	0.00764780195549	0.00764780195549	0	0.00764780195549	nan	66950	66950	0
0.278	131.666667	-0.255815839153	0.00818316084654	0.00818316084654	0	0.00818316084654	nan	67277	67277	0
0.279	132.666667	-0.258287884807	0.0077111151934	0.0077111151934	0	0.0077111151934	nan	67540	67540	0
0.28	133.666667	-0.260767333808	0.00823166619182	0.00823166619182	0	0.00823166619182	nan	67875	67875	0
0.281	134.666667	-0.263254185072	0.00774481492787	0.00774481492787	0	0.00774481492787	nan	68150	68150	0
0.282	135.666667	-0.265748437556	0.00725056244415	0.00725056244415	0	0.00725056244415	nan	68484	68484	0
0.283	136.666667	-0.268250090207	0.00774890979268	0.00774890979268	0	0.00774890979268	nan	68755	68755	0
0.284	137.666667	-0.270759141972	0.00723985802785	0.00723985802785	0	0.00723985802785	nan	69087	69087	0
0.285	138.666667	-0.273275591625	0.00772340837472	0.00772340837472	0	0.00772340837472	nan	69351	69351	0
0.286	139.666667	-0.275799438138	0.00819956186155	0.00819956186155	0	0.00819956186155	nan	69696	69696	0
0.287	140.666667	-0.278330680504	0.00766831949591	0.00766831949591	0	0.00766831949591	nan	69969	69969	0
0.288	141.666667	-0.280869317749	0.00712968225088	0.00712968225088	0	0.00712968225088	nan	70304	70304	0
0.289	142.666667	-0.283415348844	0.0075836511563	0.0075836511563	0	0.0075836511563	nan	70587	70587	0
0.29	143.666667	-0.285968773078	0.00803022692171	0.00803022692171	0	0.00803022692171	nan	70913	70913	0
0.291	144.666667	-0.288529589298	0.00746941070202	0.00746941070202	0	0.00746941070202	nan	71191	71191	0
0.292	145.666667	-0.29109779674	0.00790120325984	0.00790120325984	0	0.00790120325984	nan	71521	71521	0
0.293	146.666667	-0.293673394538	0.00732560546195	0.00732560546195	0	0.00732560546195	nan	71870	71870	0
0.294	147.666667	-0.296256381814	0.00774261818642	0.00774261818642	0	0.00774261818642	nan	72143	72143	0
0.295	148.666667	-0.298846757711	0.00715224228919	0.00715224228919	0	0.00715224228919	nan	72478	72478	0
0.296	149.666667	-0.301444521332	0.00755447866792	0.00755447866792	0	0.00755447866792	nan	72753	72753	0
0.297	150.666667	-0.304049671888	0.00794932811212	0.00794932811212	0	0.00794932811212	nan	73093	73093	0
0.298	151.666667	-0.306662209062	0.00733679093822	0.00733679093822	0	0.00733679093822	nan	73438	73438	0
0.299	152.666667	-0.309282133947	0.00771686605271	0.00771686605271	0	0.00771686605271	nan	73714	73714	0
0.3	153.666667	-0.311909446267	0.0070895537328	0.0070895537328	0	0.0070895537328	nan	74059	74059	0
0.301	154.666667	-0.314544145247	0.00745485475306	0.00745485475306	0	0.00745485475306	nan	74377	74377	0
0.302	155.666667	-0.317186230382	0.00781276961773	0.00781276961773	0	0.00781276961773	nan	74667	74667	0
0.303	156.666667	-0.319835702338	0.00716329766174	0.00716329766174	0	0.00716329766174	nan	75015	75015	0
0.304	157.666667	-0.322492561869	0.00750643813112	0.00750643813112	0	0.00750643813112	nan	75309	75309	0
0.305	158.666667	-0.32515680929	0.00684219070997	0.00684219070997	0	0.00684219070997	nan	75640	75640	0
0.306	159.666667	-0.327828445139	0.00717055486112	0.00717055486112	0	0.00717055486112	nan	75988	75988	0
0.307	160.666667	-0.330507470284	0.00749152971627	0.00749152971627	0	0.00749152971627	nan	76279	76279	0
0.308	161.666667	-0.333193885048	0.00780511495216	0.00780511495216	0	0.00780511495216	nan	76606	76606	0
0.309	162.666667	-0.335887689971	0.00711131002905	0.00711131002905	0	0.00711131002905	nan	76954	76954	0
0.31	163.666667	-0.338588885606	0.00741011439436	0.00741011439436	0	0.00741011439436	nan	77300	77300	0
0.311	164.666667	-0.341297472479	0.00670152752081	0.00670152752081	0	0.00670152752081	nan	77587	77587	0
0.312	165.666667	-0.344013450807	0.00698554919291	0.00698554919291	0	0.00698554919291	nan	77931	77931	0
0.313	166.666667	-0.34673682168	0.00726217832049	0.00726217832049	0	0.00726217832049	nan	78279	78279	0
0.314	167.666667	-0.349467585756	0.00753141424414	0.00753141424414	0	0.00753141424414	nan	78560	78560	0
0.315	168.666667	-0.3522057437	0.00679325630002	0.00679325630002	0	0.00679325630002	nan	78907	78907	0
0.316	169.666667	-0.35495129604	0.00704770395995	0.00704770395995	0	0.00704770395995	nan	79259	79259	0
0.317	170.666667	-0.357704242932	0.00729475706848	0.00729475706848	0	0.00729475706848	nan	79612	79612	0
0.318	171.666667	-0.360464584341	0.00753441565939	0.00753441565939	0	0.00753441565939	nan	79898	79898	0
0.319	172.666667	-0.363232320738	0.00676667926246	0.00676667926246	0	0.00676667926246	nan	80237	80237	0
0.32	173.666667	-0.366007452581	0.00699154741887	0.00699154741887	0	0.00699154741887	nan	80592	80592	0
0.321	174.666667	-0.368789980292	0.00720901970836	0.00720901970836	0	0.00720901970836	nan	80947	80947	0
0.322	175.666667	-0.371579904256	0.0074190957442	0.0074190957442	0	0.0074190957442	nan	81301	81301	0
0.323	176.666667	-0.374377224807	0.00662177519297	0.00662177519297	0	0.00662177519297	nan	81585	81585	0
0.324	177.666667	-0.377181939283	0.00681706071733	0.00681706071733	0	0.00681706071733	nan	81929	81929	0
0.325	178.666667	-0.379994046534	0.00700495346639	0.00700495346639	0	0.00700495346639	nan	82282	82282	0
0.326	179.666667	-0.382813547079	0.00718545292099	0.00718545292099	0	0.00718545292099	nan	82638	82638	0
0.327	180.666667	-0.385640441284	0.00635855871565	0.00635855871565	0	0.00635855871565	nan	82996	82996	0
0.328	181.666667	-0.388474729351	0.00652427064932	0.00652427064932	0	0.00652427064932	nan	83304	83304	0
0.329	182.666667	-0.391316411428	0.00668258857189	0.00668258857189	0	0.00668258857189	nan	83629	83629	0
0.33	183.666667	-0.394165487613	0.00683351238674	0.00683351238674	0	0.00683351238674	nan	83981	83981	0
0.331	184.666667	-0.397021958067	0.00697704193253	0.00697704193253	0	0.00697704193253	nan	84339	84339	0
0.332	185.666667	-0.399885822992	0.00711317700752	0.00711317700752	0	0.00711317700752	nan	84701	84701	0
0.333	186.666667	-0.402757082405	0.00624191759509	0.00624191759509	0	0.00624191759509	nan	85057	85057	0
0.334	187.666667	-0.405635736598	0.00636326340209	0.00636326340209	0	0.00636326340209	nan	85417	85417	0
0.335	188.666667	-0.408521785757	0.00647721424324	0.00647721424324	0	0.00647721424324	nan	85704	85704	0
0.336	189.666667	-0.411415229968	0.00658377003248	0.00658377003248	0	0.00658377003248	nan	86056	86056	0
0.337	190.666667	-0.414316069079	0.00668293092074	0.00668293092074	0	0.00668293092074	nan	86415	86415	0
0.338	191.666667	-0.417224303334	0.00677469666635	0.00677469666635	0	0.00677469666635	nan	86771	86771	0
0.339	192.666667	-0.420139933108	0.00685906689249	0.00685906689249	0	0.00685906689249	nan	87123	87123	0
