case_id,inner,time,method,interface_points_count,main_component_points_count,number_of_components,H_median,H_mean,H_p95,H_p99,H_max_after_ROI_filter,interface_roughness_rms,interface_roughness_peak_to_peak,max_slope,pseudo_spike_old_flag,pseudo_spike_ROI_flag,outer_wall_contamination_flag,top_boundary_contamination_flag,ring_boundary_contamination_flag,isolated_component_count,extraction_status,failure_reason,H_raw_global_old,H_robust_old,diagnostic_only
D1,25,0.0024000000000000002,M0_old_original,120,120,1,1.6427396134759012e-06,5.888259440054167e-05,0.00010634076180630165,0.0004818743289875481,0.007474511520791311,0.0006918741450690958,0.008365762091560435,33.79657523959343,True,True,True,False,False,0,PASS,,0.007474511520791311,1.6427396134759012e-06,
D1,25,0.0024000000000000002,M1_ROI_main_free_surface,117,117,1,6.018132457496898e-07,-1.9003777809257913e-05,8.942188348369593e-05,0.00014611557450080703,0.0005128833534721614,0.00011391619599389573,0.001138259805539464,5.471450361324549,False,True,False,False,False,0,PASS,,,,
D1,25,0.0024000000000000002,M2_center_window,33,33,1,-1.2473543039388454e-05,-1.0119708473944977e-05,4.168111812444806e-05,6.183532470690971e-05,6.655565800591282e-05,3.34768110953744e-05,0.00014692554989187683,2.4610110990272105,False,True,False,False,False,0,PASS,,,,
D1,25,0.0024000000000000002,M3_farfield_reference,66,66,1,1.8870404665557886e-06,1.588568656511838e-05,0.00022042046450465228,0.0004028101132016518,0.0005551831254967526,0.0001189663700147139,0.0008767223163359892,5.500859996192796,False,True,False,False,False,0,PASS,,,,
D1,25,0.0024000000000000002,M4_smoothed_main_interface,117,117,1,1.8025089486157597e-06,-3.957387059438492e-06,3.2556920543472244e-05,6.76575074468862e-05,7.028383469141367e-05,2.926903026293151e-05,0.00015793616255766312,0.3110752569873073,False,False,False,False,False,0,PASS,,,,True
D1,26,0.0025,M0_old_original,120,120,1,1.7136795778427047e-06,5.891100323932557e-05,0.00010429704525036396,0.0004818738569447823,0.007467653309073312,0.0006912110127355745,0.008358167718053042,33.76524655274202,True,True,True,False,False,0,PASS,,0.007467653309073312,1.7136795778427047e-06,
D1,26,0.0025,M1_ROI_main_free_surface,117,117,1,6.8996762746167e-07,-1.8845129422509666e-05,8.818153240927716e-05,0.00014506283652740646,0.0005120875630255361,0.00011355126241580597,0.0011352838664080637,5.459499309880782,False,True,False,False,False,0,PASS,,,,
D1,26,0.0025,M2_center_window,33,33,1,-1.2402451032337137e-05,-9.991764729241184e-06,4.19977392087379e-05,6.185698934743251e-05,6.636758828279792e-05,3.3317183946373466e-05,0.00014673332470737006,2.433708983242924,False,True,False,False,False,0,PASS,,,,
D1,26,0.0025,M3_farfield_reference,66,66,1,2.1129737164130042e-06,1.5901156797608333e-05,0.00021980644456748725,0.00040111295616613733,0.0005545057267060045,0.00011833665239359578,0.0008760242110023432,5.483278111984896,False,True,False,False,False,0,PASS,,,,
D1,26,0.0025,M4_smoothed_main_interface,117,117,1,2.0774183142037258e-06,-3.771508641376508e-06,3.244518640809943e-05,6.671017506566623e-05,6.917270114901426e-05,2.9188243764738313e-05,0.00015653283938281312,0.30560267017237824,False,False,False,False,False,0,PASS,,,,True
D1,27,0.0026000000000000003,M0_old_original,120,120,1,1.7812644710904019e-06,5.893988226471606e-05,0.00010316034511207274,0.00048187338681350556,0.007460723564752108,0.0006905420858641072,0.008350497395331925,33.73357947744267,True,True,True,False,False,0,PASS,,0.007460723564752108,1.7812644710904019e-06,
D1,27,0.0026000000000000003,M1_ROI_main_free_surface,117,117,1,7.819962019145444e-07,-1.8682873830087816e-05,8.693035925333827e-05,0.00014399731222138512,0.0005112948664795011,0.00011318774376911382,0.0011322907024999837,5.447446420536525,False,True,False,False,False,0,PASS,,,,
D1,27,0.0026000000000000003,M2_center_window,33,33,1,-1.233646851578243e-05,-9.860268174588798e-06,4.2321624788822286e-05,6.188033516494769e-05,6.61775189243056e-05,3.316087799498399e-05,0.0001465397086566297,2.4060415319737203,False,True,False,False,False,0,PASS,,,,
D1,27,0.0026000000000000003,M3_farfield_reference,66,66,1,2.0777337059070886e-06,1.5918061248272027e-05,0.0002191877053240082,0.0003993869609421705,0.0005538310161068993,0.00011773481324941206,0.0008753362785560285,5.465503729145173,False,True,False,False,False,0,PASS,,,,
D1,27,0.0026000000000000003,M4_smoothed_main_interface,117,117,1,1.7836791405026714e-06,-3.580406717717117e-06,3.2336791428453185e-05,6.574982736707436e-05,6.80449781125312e-05,2.9006704411507524e-05,0.00015510947551994548,0.3000129696454367,False,False,False,False,False,0,PASS,,,,True
D1,28,0.0027,M0_old_original,120,120,1,1.8422655051342865e-06,5.89692272257063e-05,0.00010200704206165426,0.0004818729185937238,0.00745372198212252,0.0006898676582630844,0.008342750808849157,33.70157248985612,True,True,True,False,False,0,PASS,,0.00745372198212252,1.8422655051342865e-06,
D1,28,0.0027,M1_ROI_main_free_surface,117,117,1,8.779251881281883e-07,-1.851696676052282e-05,8.566830846240093e-05,0.00014291892902945408,0.0005105052652835193,0.00011282590846796654,0.0011292801887918028,5.4352910083446835,False,True,False,False,False,0,PASS,,,,
D1,28,0.0027,M2_center_window,33,33,1,-1.2275606543803912e-05,-9.725195291013139e-06,4.2652785482430656e-05,6.190535498801057e-05,6.59854413306624e-05,3.300810969971436e-05,0.00014634469299324392,2.3780074614151214,False,True,False,False,False,0,PASS,,,,
D1,28,0.0027,M3_farfield_reference,66,66,1,2.2618308188361163e-06,1.5936418454707305e-05,0.00021856422371750142,0.000397631920960578,0.0005531589944792917,0.00011710502913863574,0.0008746585192450842,5.4475342378768925,False,True,False,False,False,0,PASS,,,,
D1,28,0.0027,M4_smoothed_main_interface,117,117,1,1.8696200025143813e-06,-3.382417051481206e-06,3.2231764327832684e-05,6.477631475012075e-05,6.690048687074617e-05,2.89058406080557e-05,0.0001536658888848597,0.29430423658004845,False,False,False,False,False,0,PASS,,,,True
D1,29,0.0028,M0_old_original,120,120,1,1.9438169948171746e-06,5.899907409753776e-05,0.00010083796600317918,0.0004818724515005508,0.0074466494487722135,0.0006891839898760457,0.008334929188774718,33.66922973641937,True,True,True,False,False,0,PASS,,0.0074466494487722135,1.9438169948171746e-06,
D1,29,0.0028,M1_ROI_main_free_surface,117,117,1,9.776424162837851e-07,-1.8347444134768617e-05,8.439676893702822e-05,0.0001418285438987988,0.0005097183645192636,0.00011246619806512962,0.0011262535545034456,5.423034710587546,False,True,False,False,False,0,PASS,,,,
D1,29,0.0028,M2_center_window,33,33,1,-1.221973283052402e-05,-9.586556807322229e-06,4.29906465320249e-05,6.193163905756973e-05,6.579105174666484e-05,3.285915271964406e-05,0.0001461478993324836,2.349616900440967,False,True,False,False,False,0,PASS,,,,
D1,29,0.0028,M3_farfield_reference,66,66,1,2.3519467928495298e-06,1.5956245554603744e-05,0.00021793636227431112,0.0003958487552705518,0.0005524893205754537,0.00011648478440662314,0.0008739898952009387,5.429375061285725,False,True,False,False,False,0,PASS,,,,
D1,29,0.0028,M4_smoothed_main_interface,117,117,1,1.941668933219662e-06,-3.197607585896845e-06,3.213028468608317e-05,6.379050936243652e-05,6.574026487092221e-05,2.879739013002696e-05,0.0001522030735835523,0.28847930031341273,False,False,False,False,False,0,PASS,,,,True
D1,30,0.0029000000000000002,M0_old_original,120,120,1,1.968465125153161e-06,5.902996010616651e-05,9.966549686217964e-05,0.0004818719752070148,0.007439521433361992,0.0006885025905001046,0.008327052623727293,33.636624691357426,True,True,True,False,False,0,PASS,,0.007439521433361992,1.968465125153161e-06,
D1,30,0.0029000000000000002,M1_ROI_main_free_surface,117,117,1,1.0793428046665648e-06,-1.8175340490321886e-05,8.313476135065785e-05,0.00014073835042228988,0.0005089289443436417,0.00011211095795987888,0.0011232285802572706,5.410707608206405,False,True,False,False,False,0,PASS,,,,
D1,30,0.0029000000000000002,M2_center_window,33,33,1,-1.2166970942868835e-05,-9.444789883224327e-06,4.332751219828195e-05,6.195388223724252e-05,6.559045382057934e-05,3.271473362832895e-05,0.00014594445132795858,2.321019215838203,False,True,False,False,False,0,PASS,,,,
D1,30,0.0029000000000000002,M3_farfield_reference,66,66,1,2.4461327725349335e-06,1.5977530931790072e-05,0.0002173091820850614,0.00039405217499174894,0.0005518174919357443,0.00011586738024694635,0.0008733167478738723,5.411130661545747,False,True,False,False,False,0,PASS,,,,
D1,30,0.0029000000000000002,M4_smoothed_main_interface,117,117,1,1.9070630602190412e-06,-3.0330525179214933e-06,3.203436373093327e-05,6.280579355357614e-05,6.458023815002097e-05,2.8671932132488726e-05,0.0001507364245727472,0.2825998163279219,False,False,False,False,False,0,PASS,,,,True
D1,31,0.003,M0_old_original,120,120,1,2.033714976383598e-06,5.9062446092696566e-05,9.848083183689844e-05,0.0004818714969623918,0.007432326607350225,0.0006878125048031944,0.00831910653605848,33.6037034259193,True,True,True,False,False,0,PASS,,0.007432326607350225,2.033714976383598e-06,
D1,31,0.003,M1_ROI_main_free_surface,117,117,1,1.1843310432006857e-06,-1.800057555341938e-05,8.168136003832945e-05,0.00013963973063385384,0.0005081406588870339,0.00011175886560300531,0.0011201927197231482,5.398287529665596,False,True,False,False,False,0,PASS,,,,
D1,31,0.003,M2_center_window,33,33,1,-1.2118652999887163e-05,-9.299731279967637e-06,4.36687918299099e-05,6.19757878848945e-05,6.53863560125703e-05,3.257451427121495e-05,0.00014573774533967426,2.292107943549897,False,True,False,False,False,0,PASS,,,,
D1,31,0.003,M3_farfield_reference,66,66,1,2.57082201246956e-06,1.6000315582057942e-05,0.00021667910331409,0.0003922315923409581,0.0005511466643665648,0.00011524700684610787,0.0008726486598470888,5.392724650651387,False,True,False,False,False,0,PASS,,,,
D1,31,0.003,M4_smoothed_main_interface,117,117,1,1.9530723659039726e-06,-2.8657734678910996e-06,3.194265203257997e-05,6.181262859227846e-05,6.340905523499608e-05,2.8571237744152545e-05,0.0001492549555921174,0.2766199568031737,False,False,False,False,False,0,PASS,,,,True
D1,32,0.0031000000000000003,M0_old_original,120,120,1,1.8243689696665347e-06,5.9095781060377605e-05,9.728388881549646e-05,0.00048187101676668546,0.007425064678765282,0.0006871399433650712,0.00831109062867387,33.57046447634729,True,True,True,False,False,0,PASS,,0.007425064678765282,1.8243689696665347e-06,
D1,32,0.0031000000000000003,M1_ROI_main_free_surface,117,117,1,1.2926314561795683e-06,-1.7822555422822152e-05,8.019763688517873e-05,0.00013853263876744155,0.0005073535043830498,0.00011141019051238749,0.0011171459085911391,5.385773811600853,False,True,False,False,False,0,PASS,,,,
D1,32,0.0031000000000000003,M2_center_window,33,33,1,-1.2074788420879466e-05,-9.151275666690873e-06,4.401449143947912e-05,6.1997344833673e-05,6.517874433204635e-05,3.243873911171452e-05,0.00014552776731875737,2.2628820138717862,False,True,False,False,False,0,PASS,,,,
D1,32,0.0031000000000000003,M3_farfield_reference,66,66,1,2.706812263143355e-06,1.602462028241004e-05,0.00021604610709055323,0.00039038683103829943,0.0005504768360995876,0.0001146263491236449,0.0008719856287813417,5.3741549093130665,False,True,False,False,False,0,PASS,,,,
D1,32,0.0031000000000000003,M4_smoothed_main_interface,117,117,1,2.001607292562846e-06,-2.6956302601241464e-06,3.185518536423752e-05,6.079241231208975e-05,6.22265881369334e-05,2.8478795693537186e-05,0.000147758534650159,0.27009470659131146,False,False,False,False,False,0,PASS,,,,True
D1,33,0.0032,M0_old_original,120,120,1,1.8905869358296204e-06,5.912980116491863e-05,9.60745848846562e-05,0.00048187053461989324,0.007417735352227989,0.0006864391916006062,0.008303004601048112,33.53690635968676,True,True,True,False,False,0,PASS,,0.007417735352227989,1.8905869358296204e-06,
D1,33,0.0032,M1_ROI_main_free_surface,117,117,1,1.1258913543238049e-06,-1.764110830528821e-05,7.870530345112916e-05,0.00013741702888515447,0.0005065674770734842,0.00011101779926303873,0.001114088082094428,5.373165779028633,False,True,False,False,False,0,PASS,,,,
D1,33,0.0032,M2_center_window,33,33,1,-1.1933299929832532e-05,-8.999373518630027e-06,4.4364617027092544e-05,6.201854171203195e-05,6.496760461416784e-05,3.2298202966147444e-05,0.00014531450304109403,2.2333403456898293,False,True,False,False,False,0,PASS,,,,
D1,33,0.0032,M3_farfield_reference,66,66,1,2.847063382051856e-06,1.6050466630043267e-05,0.00021541017411679542,0.00038851771131016334,0.0005498080053724615,0.00011400668678775791,0.0008713276522704521,5.355419277233512,False,True,False,False,False,0,PASS,,,,
D1,33,0.0032,M4_smoothed_main_interface,117,117,1,2.052685203715246e-06,-2.5335511754076695e-06,3.17720001729149e-05,5.989575174381624e-05,6.103270675390676e-05,2.837706941197988e-05,0.00014624702770907035,0.2607289907579347,False,False,False,False,False,0,PASS,,,,True
D1,34,0.0033,M0_old_original,120,120,1,1.97795784989315e-06,5.916454344060672e-05,9.485411946594316e-05,0.00048187005108732065,0.00741033989091248,0.0006857315771898016,0.008294850049381365,33.503035109902825,True,True,True,False,False,0,PASS,,0.00741033989091248,1.97795784989315e-06,
D1,34,0.0033,M1_ROI_main_free_surface,117,117,1,9.019092039351187e-07,-1.7456325960545783e-05,7.720641447161255e-05,0.00013652083361328878,0.0005057819008389598,0.00011062023578332392,0.0011110208530603705,5.360465569316513,False,True,False,False,False,0,PASS,,,,
D1,34,0.0033,M2_center_window,33,33,1,-1.1610241558007814e-05,-8.844061505777837e-06,4.4718421975948495e-05,6.203888462350232e-05,6.475259432735887e-05,3.2145515805495224e-05,0.000145097376189759,2.203499156586567,False,True,False,False,False,0,PASS,,,,
D1,34,0.0033,M3_farfield_reference,66,66,1,2.9915341993817897e-06,1.6077841803177473e-05,0.00021477178712629927,0.00038662549320157336,0.0005491396004788881,0.00011338890765787106,0.0008706733982201203,5.3365259175875535,False,True,False,False,False,0,PASS,,,,
D1,34,0.0033,M4_smoothed_main_interface,117,117,1,1.912935630037962e-06,-2.352202010498766e-06,3.1693338557234e-05,5.917472772777096e-05,5.9828999089283286e-05,2.8271738203519313e-05,0.00014472205842360738,0.2512141439341098,False,False,False,False,False,0,PASS,,,,True
D1,35,0.0034000000000000002,M0_old_original,120,120,1,2.1239466739613285e-06,5.920039641576401e-05,9.363935084658601e-05,0.0004818695736069522,0.007402898585865344,0.0006850161677328423,0.008286651713311432,33.46894857453066,True,True,True,False,False,0,PASS,,0.007402898585865344,2.1239466739613285e-06,
D1,35,0.0034000000000000002,M1_ROI_main_free_surface,117,117,1,6.71027100529812e-07,-1.7269942980325806e-05,7.572832775523966e-05,0.0001357110133104776,0.0005049879182570395,0.00011022924257852959,0.0011079663308809005,5.347709760701758,False,True,False,False,False,0,PASS,,,,
D1,35,0.0034000000000000002,M2_center_window,33,33,1,-1.128052310479833e-05,-8.686087090691625e-06,4.5066003383827295e-05,6.205201195355189e-05,6.452937479691227e-05,3.1997205046251664e-05,0.0001448689731438095,2.1735855470637984,False,True,False,False,False,0,PASS,,,,
D1,35,0.0034000000000000002,M3_farfield_reference,66,66,1,3.1391025520786255e-06,1.610630064810392e-05,0.00021413754543485103,0.00038472905380809453,0.0005484641166477644,0.00011277880038627216,0.0008700053664727457,5.317610045767355,False,True,False,False,False,0,PASS,,,,
D1,35,0.0034000000000000002,M4_smoothed_main_interface,117,117,1,2.0260171295531713e-06,-2.158106054394144e-06,3.162194215820261e-05,5.8461415087590725e-05,5.863806004465506e-05,2.823080435146699e-05,0.00014320673814705433,0.24168428037418782,False,False,False,False,False,0,PASS,,,,True
D1,36,0.0035,M0_old_original,120,120,1,2.351179573287858e-06,5.923713806278025e-05,9.241843196804809e-05,0.0004818690969575044,0.0073953967668306244,0.0006842895488822088,0.008278391799654086,33.434575921243706,True,True,True,False,False,0,PASS,,0.0073953967668306244,2.351179573287858e-06,
D1,36,0.0035,M1_ROI_main_free_surface,117,117,1,4.3241736111810526e-07,-1.708069627079216e-05,7.425200348597502e-05,0.0001349025665731027,0.0005041917252727655,0.0001098429552963396,0.0011049090939818807,5.334871735913601,False,True,False,False,False,0,PASS,,,,
D1,36,0.0035,M2_center_window,33,33,1,-1.0942280759961562e-05,-8.524892152648929e-06,4.5414308787887e-05,6.206236097880359e-05,6.430095354800465e-05,3.185309528618132e-05,0.0001446344606180819,2.1434391894449876,False,True,False,False,False,0,PASS,,,,
D1,36,0.0035,M3_farfield_reference,66,66,1,3.290629208898544e-06,1.6136185976386674e-05,0.00021350279988647443,0.00038281498205334504,0.0005477868104615227,0.00011217283053291543,0.0008693358304623265,5.298575265878585,False,True,False,False,False,0,PASS,,,,
D1,36,0.0035,M4_smoothed_main_interface,117,117,1,2.206417367812578e-06,-1.9814555729609256e-06,3.155596676497245e-05,5.7444007363418476e-05,5.7444007363418476e-05,2.818025785600322e-05,0.0001416848162605626,0.23204322994313817,False,False,False,False,False,0,PASS,,,,True
D1,37,0.0036000000000000003,M0_old_original,120,120,1,2.337566313625946e-06,5.927479413539711e-05,9.119133304013415e-05,0.00048186862113898724,0.007387834164181466,0.0006835785230415688,0.008270070037231288,33.39991579000332,True,True,True,False,False,0,PASS,,0.007387834164181466,2.337566313625946e-06,
D1,37,0.0036000000000000003,M1_ROI_main_free_surface,117,117,1,1.2126120270026332e-06,-1.6888553358346112e-05,7.277750313079447e-05,0.00013409549334113602,0.0005033933115983687,0.00010962650772804075,0.0011018491650499436,5.321950885577131,False,True,False,False,False,0,PASS,,,,
D1,37,0.0036000000000000003,M2_center_window,33,33,1,-1.0595390495652804e-05,-8.360455461316255e-06,4.576333817384273e-05,6.206991608877949e-05,6.406730997890366e-05,3.1713346120831885e-05,0.0001443938182619321,2.1130593769284185,False,True,False,False,False,0,PASS,,,,
D1,37,0.0036000000000000003,M3_farfield_reference,66,66,1,3.455810162719477e-06,1.6167517848404453e-05,0.00021286753695873764,0.00038088315529253485,0.0005471076765216874,0.00011157028287890894,0.0008686647847358693,5.2794202911692665,False,True,False,False,False,0,PASS,,,,
D1,37,0.0036000000000000003,M4_smoothed_main_interface,117,117,1,2.284315923710065e-06,-1.8190947625058116e-06,3.1861721311005004e-05,5.624679300869885e-05,5.624679300869885e-05,2.809427658769209e-05,0.0001401562412893694,0.22228948887715574,False,False,False,False,False,0,PASS,,,,True
D1,38,0.0037,M0_old_original,120,120,1,2.464200493211587e-06,5.9313391415902544e-05,8.995802412154139e-05,0.0004818681461513918,0.007380210505455759,0.0006828513799879164,0.008261686152026382,33.36496680439835,True,True,True,False,False,0,PASS,,0.007380210505455759,2.464200493211587e-06,
D1,38,0.0037,M1_ROI_main_free_surface,117,117,1,2.042800616689866e-06,-1.6693481027766553e-05,7.130488843594609e-05,0.0001332897936318283,0.0005025926668861656,0.0001094273704459669,0.001098786566894,5.308946590164916,False,True,False,False,False,0,PASS,,,,
D1,38,0.0037,M2_center_window,33,33,1,-1.0239724811565918e-05,-8.192755211136971e-06,4.6113091500822595e-05,6.207466145975097e-05,6.382842320566261e-05,3.1578127860628946e-05,0.00014414702543997127,2.082445396120921,False,True,False,False,False,0,PASS,,,,
D1,38,0.0037,M3_farfield_reference,66,66,1,3.4863363538009586e-06,1.6200316860142234e-05,0.00021223174264610779,0.00037893344913749106,0.0005464267094032751,0.00011098847226810613,0.0008679922238131845,5.260143814790333,False,True,False,False,False,0,PASS,,,,
D1,38,0.0037,M4_smoothed_main_interface,117,117,1,2.3491357551420054e-06,-1.655572903243754e-06,3.253225052476772e-05,5.504636828605255e-05,5.504636828605255e-05,2.8020339652270108e-05,0.00013862096116314896,0.2124215247122407,False,False,False,False,False,0,PASS,,,,True
D1,39,0.0038,M0_old_original,120,120,1,2.5957234018906476e-06,5.935298440158244e-05,8.871973717946541e-05,0.0004818676723011049,0.0073725260340298865,0.0006821194479864424,0.008253239956480113,33.32972994836163,True,True,True,False,False,0,PASS,,0.0073725260340298865,2.5957234018906476e-06,
D1,39,0.0038,M1_ROI_main_free_surface,117,117,1,2.1236704111769647e-06,-1.6495574645996766e-05,6.983624072498449e-05,0.00013248649353263302,0.0005017890113839437,0.00010910751600118815,0.0010957223251853222,5.295861132061299,False,True,False,False,False,0,PASS,,,,
D1,39,0.0038,M2_center_window,33,33,1,-9.958973254790089e-06,-8.02181438020513e-06,4.646281039480375e-05,6.207613606874491e-05,6.358401515227092e-05,3.145264466719036e-05,0.00014389375301546658,2.0516162341777484,False,True,False,False,False,0,PASS,,,,
D1,39,0.0038,M3_farfield_reference,66,66,1,3.7049289747044436e-06,1.6234551638251182e-05,0.00021159581613960384,0.0003769724932662722,0.0005457432583224528,0.00011039130869643389,0.0008673166729740132,5.240754580395715,False,True,False,False,False,0,PASS,,,,
D1,39,0.0038,M4_smoothed_main_interface,117,117,1,2.8928538785080466e-06,-1.4890648903246916e-06,3.3961729545226865e-05,5.384446618504973e-05,5.384446618504973e-05,2.803273662867594e-05,0.00013708097989030316,0.20244846954667184,False,False,False,False,False,0,PASS,,,,True
D1,40,0.0039000000000000003,M0_old_original,120,120,1,2.98405021929885e-06,5.939396667038455e-05,8.74931074914009e-05,0.0004818672036193013,0.007364787310717062,0.0006813625470261657,0.00824473235494771,33.29423515269329,True,True,True,False,False,0,PASS,,0.007364787310717062,2.98405021929885e-06,
D1,40,0.0039000000000000003,M1_ROI_main_free_surface,117,117,1,2.251351729522287e-06,-1.629651406435679e-05,6.843416884051912e-05,0.00013169912225153755,0.0005009722036145254,0.00010880315697440011,0.0010926697249247952,5.282732279471669,False,True,False,False,False,0,PASS,,,,
D1,40,0.0039000000000000003,M2_center_window,33,33,1,-9.981979102993937e-06,-7.848208225491476e-06,4.680251096962036e-05,6.206846657409631e-05,6.333067967699763e-05,3.1350514228376524e-05,0.00014362992007499085,2.0208309078930755,False,True,False,False,False,0,PASS,,,,
D1,40,0.0039000000000000003,M3_farfield_reference,66,66,1,3.757651997975071e-06,1.626954743646208e-05,0.0002109651914537868,0.00037587458282348576,0.000545048822203184,0.00010982382767843849,0.0008666187915421408,5.221384845697185,False,True,False,False,False,0,PASS,,,,
D1,40,0.0039000000000000003,M4_smoothed_main_interface,117,117,1,3.0024877016512496e-06,-1.318558314767344e-06,3.5368484636735613e-05,5.2664584723292676e-05,5.2664584723292676e-05,2.7994344713947924e-05,0.00013556340401085762,0.19251023751364854,False,False,False,False,False,0,PASS,,,,True
D1,41,0.004,M0_old_original,120,120,1,3.031884804006313e-06,5.9436142354913825e-05,8.551998074419921e-05,0.0004818667372761914,0.007356989284991093,0.0006806296817009804,0.008236162253153628,33.258459136559,True,True,True,False,False,0,PASS,,0.007356989284991093,3.031884804006313e-06,
D1,41,0.004,M1_ROI_main_free_surface,117,117,1,2.3813427338237195e-06,-1.6095088624509814e-05,6.936094443686221e-05,0.0001309182480006657,0.0005001493263078822,0.00010850538489256439,0.0010896196289702379,5.269532620579136,False,True,False,False,False,0,PASS,,,,
D1,41,0.004,M2_center_window,33,33,1,-9.9936092529573e-06,-7.671495942643372e-06,4.7139187413791535e-05,6.205574315844075e-05,6.30707612177578e-05,3.125294518638594e-05,0.00014335834525001142,1.9899073279291044,False,True,False,False,False,0,PASS,,,,
D1,41,0.004,M3_farfield_reference,66,66,1,4.270655439470403e-06,1.6305803089186942e-05,0.00021033604090300834,0.00037476683888902,0.0005443493489981975,0.0001092125499425214,0.0008659121378595373,5.201941873946683,False,True,False,False,False,0,PASS,,,,
D1,41,0.004,M4_smoothed_main_interface,117,117,1,3.1628918574641497e-06,-1.145618006489996e-06,3.677006896954736e-05,5.1490356185411125e-05,5.1490356185411125e-05,2.7979327713821735e-05,0.00013404933213394154,0.18883071326170037,False,False,False,False,False,0,PASS,,,,True
D1,42,0.0041,M0_old_original,120,120,1,2.771046586132214e-06,5.947955475468563e-05,8.332904224972884e-05,0.00048186627327178135,0.007349131686370712,0.000679918262418968,0.008227529374064173,33.2224005192036,True,True,True,False,False,0,PASS,,0.007349131686370712,2.771046586132214e-06,
D1,42,0.0041,M1_ROI_main_free_surface,117,117,1,2.513665523159634e-06,-1.5891274559906136e-05,7.02772685377241e-05,0.00013014389879777174,0.0004993203609511186,0.0001082143174804586,0.001086572122312151,5.256261581861719,False,True,False,False,False,0,PASS,,,,
D1,42,0.0041,M2_center_window,33,33,1,-9.993826012758976e-06,-7.4916546637710305e-06,4.747283355107554e-05,6.203794705373184e-05,6.280423352176211e-05,3.115979895275984e-05,0.00014307900256220387,1.9588451640244626,False,True,False,False,False,0,PASS,,,,
D1,42,0.0041,M3_farfield_reference,66,66,1,4.5171384084597906e-06,1.6343335567648656e-05,0.00020970835372273973,0.00037364922713908086,0.0005436448287947718,0.00010863966202529946,0.0008651967024265821,5.182425320926548,False,True,False,False,False,0,PASS,,,,
D1,42,0.0041,M4_smoothed_main_interface,117,117,1,3.2304273466639585e-06,-9.70212499910901e-07,3.8166374822125743e-05,5.0321820656716324e-05,5.0321820656716324e-05,2.796595307166278e-05,0.00013253880320235198,0.187872618692363,False,False,False,False,False,0,PASS,,,,True
D1,43,0.004200000000000001,M0_old_original,120,120,1,2.8433200795889048e-06,5.952437585702753e-05,8.113522890806129e-05,0.00048186581160606534,0.007341214241636174,0.0006791748843363646,0.008218833437872254,33.18605790360171,True,True,True,False,False,0,PASS,,0.007341214241636174,2.8433200795889048e-06,
D1,43,0.004200000000000001,M1_ROI_main_free_surface,118,118,1,2.2971550285830243e-06,-1.6569215496684286e-05,6.931463909730864e-05,0.00012902701034497234,0.0004984852888631975,0.00010800149002997683,0.0010835272897206155,5.242918580937855,False,True,False,False,False,0,PASS,,,,
D1,43,0.004200000000000001,M2_center_window,33,33,1,-9.98259175842022e-06,-7.30866097980775e-06,4.780344310070053e-05,6.201505924945836e-05,6.253106997596068e-05,3.107094460079965e-05,0.0001427918656658004,1.9276440798522059,False,True,False,False,False,0,PASS,,,,
D1,43,0.004200000000000001,M3_farfield_reference,66,66,1,4.226456047051046e-06,1.638216206167731e-05,0.00020908211855869214,0.00037252171287851024,0.000542935251601525,0.00010813448156731674,0.0008644724756165976,5.1628348385939145,False,True,False,False,False,0,PASS,,,,
D1,43,0.004200000000000001,M4_smoothed_main_interface,118,118,1,3.1607327469937044e-06,-1.9915978764372605e-06,3.9399406792503586e-05,4.915901876543666e-05,4.915901876543666e-05,3.073747765834747e-05,0.00016276181914077443,0.18685718259715217,False,False,False,False,False,0,PASS,,,,True
D1,44,0.0043,M0_old_original,120,120,1,2.902964828519847e-06,5.9570578316075184e-05,7.894112179328591e-05,0.00048186535162243293,0.007333236296188017,0.0006784282547353207,0.008210073164470044,33.149427891274335,True,True,True,False,False,0,PASS,,0.007333236296188017,2.902964828519847e-06,
D1,44,0.0043,M1_ROI_main_free_surface,118,118,1,2.787884378593521e-06,-1.634936096556709e-05,6.748324187148461e-05,0.00012827305918368303,0.0004976433718234041,0.00010777583397222322,0.0010804857351096133,5.229505549206772,False,True,False,False,False,0,PASS,,,,
D1,44,0.0043,M2_center_window,33,33,1,-9.95947618421427e-06,-7.122542773459206e-06,4.813034895603549e-05,6.19866885058415e-05,6.225104455087963e-05,3.09861585927141e-05,0.00014249658795064454,1.8963215745332744,False,True,False,False,False,0,PASS,,,,
D1,44,0.0043,M3_farfield_reference,66,66,1,4.117928836348816e-06,1.6422246863164235e-05,0.00020845776237969453,0.00037138390071992896,0.0005422199944302715,0.0001076187426999995,0.0008637380313965366,5.143180069438137,False,True,False,False,False,0,PASS,,,,
D1,44,0.0043,M4_smoothed_main_interface,118,118,1,3.2939531835404373e-06,-1.7617874827869875e-06,4.0630083251119745e-05,4.8003768400239244e-05,4.8003768400239244e-05,3.073714944112353e-05,0.0001607681669529291,0.18578377517939726,False,False,False,False,False,0,PASS,,,,True
D1,45,0.0044,M0_old_original,120,120,1,2.9136654259039904e-06,5.9618521160033854e-05,7.678013383153916e-05,0.0004818648846814936,0.007325192578877112,0.0006776809302323552,0.00820123512410549,33.112482874068405,True,True,True,False,False,0,PASS,,0.007325192578877112,2.9136654259039904e-06,
