case	time	volume	ke	umax	z_umax	r_umax	leaves	delta_min	n_liquid	z_all	z_main	z_center
2810	0.12999999999999998	1880.8270358704731	1.481168403598633	7.0927529227565849	-0.1552734375	0.1123046875	27931	0.009765625	1	0.031096813374172201	0.031096813374172201	-1.9736623851676076
2810	0.13999999999999999	1880.8270369937181	1.6190436147549199	7.1512700607740118	-0.1650390625	0.1220703125	28351	0.009765625	1	0.030936394965318144	0.030936394965318144	-1.9704430546766678
2810	0.14999999999999999	1880.8270372414586	1.7594684919448109	7.2077842557812879	-0.1748046875	0.1220703125	28837	0.009765625	1	0.030782272516852525	0.030782272516852525	-1.9669612111252723
2810	0.16	1880.8270392220952	1.9015051402497123	7.2578805289555959	-0.189453125	0.126953125	29263	0.009765625	1	0.030552418072984359	0.030552418072984359	-1.963220001647682
2810	0.17000000000000001	1880.8270399249345	2.0464680093416781	7.3122485486606781	-0.2041015625	0.1318359375	29662	0.009765625	1	0.030299875838787647	0.030299875838787647	-1.9591884825156478
2810	0.18000000000000002	1880.8270410033856	2.1932532064300054	7.3659235451601637	-0.2138671875	0.1318359375	30064	0.009765625	1	0.030061251264069527	0.030061251264069527	-1.9549053253547599
2810	0.19000000000000003	1880.8270445685807	2.34152692746772	7.422585620402808	-0.228515625	0.126953125	30439	0.009765625	1	0.029819977910579207	0.029819977910579207	-1.9503035650158251
2810	0.20000000000000004	1880.8270492121692	2.4909970794445648	7.4793427512585948	-0.248046875	0.126953125	30808	0.009765625	1	0.029596297336999876	0.029596297336999876	-1.9454105672114381
2810	0.21000000000000005	1880.8270485569681	2.6427708896898765	7.541245462975926	-0.267578125	0.146484375	31141	0.009765625	1	0.029366068485207328	0.029366068485207328	-1.9401997627093741
2810	0.22000000000000006	1880.8270469889246	2.7959681090730713	7.6070873424467029	-0.287109375	0.146484375	31480	0.009765625	1	0.029116228343802456	0.029116228343802456	-1.9346809245836756
2810	0.23000000000000007	1880.827047466717	2.9504994171698344	7.6785918465057694	-0.306640625	0.146484375	31906	0.009765625	1	0.028861813588129483	0.028861813588129483	-1.9287987785946668
2810	0.24000000000000007	1880.8270471530191	3.1059328189991318	7.7575011371484131	-0.326171875	0.146484375	32233	0.009765625	1	0.028617623317191056	0.028617623317191056	-1.9226066911521973
2810	0.25000000000000006	1880.8270467320342	3.2624632229644481	7.8421396835276509	-0.345703125	0.146484375	32572	0.009765625	1	0.028401317680483169	0.028401317680483169	-1.9160206113288019
2810	0.26000000000000006	1880.8270481260661	3.4196704944213137	7.9371106102168776	-0.384765625	0.166015625	32782	0.009765625	1	0.028212810993565384	0.028212810993565384	-1.9090619615975173
2810	0.27000000000000007	1880.8270470927475	3.5773928978932164	8.0440680668161963	-0.404296875	0.146484375	33124	0.009765625	1	0.02806976690852156	0.02806976690852156	-1.9017366797768016
2810	0.28000000000000008	1880.8270470358098	3.7351779810375683	8.1621117470869464	-0.443359375	0.166015625	33346	0.009765625	1	0.027936833734480509	0.027936833734480509	-1.8939722602219005
2810	0.29000000000000009	1880.8270474154058	3.893246506045958	8.295168097464293	-0.482421875	0.166015625	33664	0.009765625	1	0.027810440122786058	0.027810440122786058	-1.8857446411411007
2810	0.3000000000000001	1880.8270478023567	4.0514396149798451	8.4447208677915526	-0.501953125	0.166015625	34012	0.009765625	1	0.027716386130824309	0.027716386130824309	-1.8770502621627305
2810	0.31000000000000011	1880.8270452695274	4.2094502480194782	8.6145525312046551	-0.541015625	0.166015625	34252	0.009765625	1	0.027656712992345789	0.027656712992345789	-1.8679006045077429
2810	0.32000000000000012	1880.8270467601305	4.36644886432099	8.8116840831499719	-0.580078125	0.166015625	34462	0.009765625	1	0.027598230326131838	0.027598230326131838	-1.8581099389556468
2810	0.33000000000000013	1880.8270451897095	4.5233890504834493	9.0371869744524638	-0.638671875	0.185546875	34708	0.009765625	1	0.027593875049810007	0.027593875049810007	-1.8478865348423656
2810	0.34000000000000014	1880.8270456058292	4.6794499229544506	9.2978313822327223	-0.677734375	0.166015625	34936	0.009765625	1	0.027605866518828986	0.027605866518828986	-1.8374901710226055
2810	0.35000000000000014	1880.8270439717921	4.8341717241073558	9.6028061703307497	-0.716796875	0.166015625	35074	0.009765625	1	0.027644452651091951	0.027644452651091951	-1.8244349120525589
2810	0.36000000000000015	1880.8270437660817	4.9876688128177706	9.9636987473650542	-0.775390625	0.166015625	35341	0.009765625	1	0.027702743253971662	0.027702743253971662	-1.811765276949596
2810	0.37000000000000016	1880.8270444305565	5.1386459092170389	10.404948386265296	-0.8291015625	0.1611328125	35548	0.009765625	1	0.027788121328792104	0.027788121328792104	-1.803899825616764
2810	0.38000000000000017	1880.8270418881611	5.2878036867496858	10.948034322311583	-0.873046875	0.146484375	35620	0.009765625	1	0.027892138591805116	0.027892138591805116	-1.7895497092044064
2810	0.39000000000000018	1880.8270397916083	5.4334927837899825	11.633268852893536	-0.9365234375	0.1318359375	35896	0.009765625	1	0.028038334981710024	0.028038334981710024	-1.7592929684230298
2810	0.40000000000000019	1880.8270393415528	5.5754912725081702	12.550340989924408	-1.0146484375	0.1220703125	35902	0.009765625	1	0.028192355808045855	0.028192355808045855	-1.7364498712434604
2810	0.4100000000000002	1880.8270388104559	5.7206325708864298	13.831812547776572	-1.0830078125	0.0927734375	35926	0.009765625	1	0.028408086015802213	0.028408086015802213	-1.7357224964518432
2810	0.42000000000000021	1880.8270384583263	5.8549201708938456	15.794580577899909	-1.1708984375	0.0634765625	35698	0.009765625	1	0.028641100649864144	0.028641100649864144	-1.7538780921569204
2810	0.43000000000000022	1880.8270382452861	5.9854146733653559	34.775863633539331	-1.6689453125	0.0048828125	35575	0.009765625	1	0.028907099856335904	0.028907099856335904	-1.697375421504983
2810	0.44000000000000022	1880.8270415824277	6.0751922868264936	27.656709462916933	-1.3759765625	0.0048828125	35224	0.009765625	1	0.029233311218864209	0.029233311218864209	-1.5728441982427201
2810	0.45000000000000023	1880.8270394531824	6.0070292861958663	68.231157385138246	-1.4052734375	0.0048828125	34903	0.009765625	1	0.029607721197349071	0.029607721197349071	-1.4230087817026711
2810	0.46000000000000024	1880.8270350162097	5.9603530507416487	33.573949982270634	-0.9951171875	0.0048828125	34702	0.009765625	2	0.030062301342950827	0.030062301342950827	-1.063390128165006
2810	0.47000000000000025	1880.8270313960472	5.9243411678375457	30.665643039293592	-0.8681640625	0.0048828125	34501	0.009765625	1	0.030607004336019494	0.030607004336019494	-0.77562248895182384
2810	0.48000000000000026	1880.8270256424648	5.8861131561460667	29.477770842536696	-0.6337890625	0.0048828125	34273	0.009765625	1	0.031199741864473305	0.031199741864473305	-0.51056170345908758
2810	0.49000000000000027	1880.8270258498537	5.8411240439552587	28.981806474373034	-0.3896484375	0.0048828125	33880	0.009765625	1	0.031838521612066843	0.031838521612066843	-0.25876847768356787
2810	0.50000000000000022	1880.8270269202319	5.7898322453300093	29.111739410979578	-0.1552734375	0.0048828125	33712	0.009765625	1	0.032530920922904397	0.032530920922904397	-0.013737694086128146
2810	0.51000000000000023	1880.8270240903282	5.733944446674907	30.035190480545293	0.0791015625	0.0048828125	34060	0.009765625	1	0.22421014897058994	0.22421014897058994	0.22421014897058994
2810	0.52000000000000024	1880.8270246253351	5.6833766099735259	43.576840038005962	0.3330078125	0.0048828125	34663	0.009765625	2	0.46003905175050408	0.28925651747273112	0.28925651747273112
2810	0.53000000000000025	1880.8270246524503	5.6230605085652057	24.849039770775654	0.6357421875	0.0048828125	35203	0.009765625	2	0.69529332186603265	0.43113074901592652	0.43113074901592652
2810	0.54000000000000026	1880.8270246131904	5.5600194979458406	26.155416934759153	0.9580078125	0.0048828125	35773	0.009765625	2	0.9499478776852901	0.61112752037607965	0.61112752037607965
2810	0.55000000000000027	1880.8270251235497	5.4949863386715716	24.644236409278022	0.6552734375	0.0048828125	36382	0.009765625	2	1.1884600602871023	0.79255594077650426	0.79255594077650426
2810	0.56000000000000028	1880.8270249560876	5.4298925143300112	25.176557061440231	1.2900390625	0.0048828125	37024	0.009765625	2	1.421885193398174	0.97415952992588972	0.97415952992588972
2810	0.57000000000000028	1880.8270250953644	5.3660529855313737	24.531545597686264	1.6611328125	0.0146484375	37777	0.009765625	2	1.6618727823134611	1.1516233652752896	1.1516233652752896
2810	0.58000000000000029	1880.827025175236	5.3014393345333151	24.497997215781634	1.8857421875	0.0048828125	38419	0.009765625	3	1.909122573840341	1.0954020734812384	1.0954020734812384
2810	0.5900000000000003	1880.8270250314263	5.2325320551775807	24.335170540051564	2.0029296875	0.0048828125	39262	0.009765625	3	2.1455299476454406	1.2283726238775758	1.2283726238775758
2810	0.60000000000000031	1880.8270245872225	5.1639220179026308	24.152806502384514	2.3056640625	0.0048828125	40003	0.009765625	3	2.3785937934860915	1.3616334372903429	1.3616334372903429
2810	0.61000000000000032	1880.8270250165206	5.0947825645344773	24.342658464391913	2.5986328125	0.0048828125	40924	0.009765625	3	2.619518884276637	1.4912881305654737	1.4912881305654737
2810	0.62000000000000033	1880.8270250273406	5.0261138091444435	24.066898572434969	2.8134765625	0.0048828125	41839	0.009765625	3	2.8604690616518686	1.6162411068065801	1.6162411068065801
2810	0.63000000000000034	1880.8270250563924	4.9581140884513086	24.038453494322891	2.9990234375	0.0048828125	42850	0.009765625	3	3.09412013716612	1.7334567203959856	1.7334567203959856
2810	0.64000000000000035	1880.8270249726086	4.8898147213813967	23.960172501248529	3.2822265625	0.0048828125	43843	0.009765625	3	3.3277491600234153	1.846123345326409	1.846123345326409
2810	0.65000000000000036	1880.8270250203973	4.8216951949626141	24.017035577302888	3.5361328125	0.0048828125	44545	0.009765625	3	3.5665605683507651	1.9582825780322377	1.9582825780322377
2810	0.66000000000000036	1880.8270248489407	4.7540728113196442	23.823571174328464	3.7412109375	0.0048828125	45058	0.009765625	3	3.8028611501893597	2.0709132036880615	2.0709132036880615
2810	0.67000000000000037	1880.8268087384836	4.6369509317489133	24.425282393093422	3.9951171875	0.0439453125	45130	0.009765625	3	4	2.1835660482073145	2.1835660482073145
2810	0.68000000000000038	1880.8258701674761	4.3042967752875061	17.882099934686746	3.0576171875	0.0048828125	45055	0.009765625	2	3.1151093772260885	2.2902383281288929	2.2902383281288929
2810	0.69000000000000039	1880.8258700851611	4.2402652786785167	17.874941236438143	3.2041015625	0.0048828125	44728	0.009765625	2	3.2899001999685131	2.391692738822389	2.391692738822389
